"Id";"timestamp";"deviceId";"address";"valueInt";"time_id"
2816674;2026-03-06 07:00:01.396;131109;81;38;3249061
2816290;2026-03-06 07:00:01.083;131108;81;38;3249061
2816642;2026-03-06 06:55:01.160;131109;81;38;3249056
2817026;2026-03-06 06:55:01.160;131109;81;38;3249056
2816259;2026-03-06 06:55:00.843;131108;81;38;3249056
2816610;2026-03-06 06:50:01.670;131109;81;37;3249051
2816994;2026-03-06 06:50:01.670;131109;81;37;3249051
2816228;2026-03-06 06:50:01.433;131108;81;38;3249051
2816578;2026-03-06 06:45:01.156;131109;81;39;3249046
2816962;2026-03-06 06:45:01.156;131109;81;39;3249046
2816197;2026-03-06 06:45:00.906;131108;81;39;3249046
2816528;2026-03-06 06:40:00.980;131109;81;38;3249041
2816912;2026-03-06 06:40:00.980;131109;81;38;3249041
2816156;2026-03-06 06:40:00.736;131108;81;38;3249041
2816514;2026-03-06 06:35:01.033;131109;81;37;3249036
2816898;2026-03-06 06:35:01.033;131109;81;37;3249036
2816135;2026-03-06 06:35:00.793;131108;81;38;3249036
2816866;2026-03-06 06:30:01.053;131109;81;38;3249031
2816482;2026-03-06 06:30:01.053;131109;81;38;3249031
2816104;2026-03-06 06:30:00.810;131108;81;39;3249031
2816450;2026-03-06 06:25:01.080;131109;81;37;3249026
2816834;2026-03-06 06:25:01.080;131109;81;37;3249026
2816073;2026-03-06 06:25:00.826;131108;81;38;3249026
2816802;2026-03-06 06:20:01.156;131109;81;40;3249021
2816418;2026-03-06 06:20:01.156;131109;81;40;3249021
2816042;2026-03-06 06:20:00.916;131108;81;38;3249021
2816386;2026-03-06 06:15:00.980;131109;81;38;3249016
2816770;2026-03-06 06:15:00.980;131109;81;38;3249016
2816011;2026-03-06 06:15:00.706;131108;81;39;3249016
2816738;2026-03-06 06:10:01.153;131109;81;38;3249011
2816354;2026-03-06 06:10:01.153;131109;81;38;3249011
2815980;2026-03-06 06:10:00.903;131108;81;39;3249011
2816322;2026-03-06 06:05:01.053;131109;81;38;3249006
2816706;2026-03-06 06:05:01.053;131109;81;38;3249006
2815949;2026-03-06 06:05:00.780;131108;81;38;3249006
2815918;2026-03-06 06:00:01.266;131109;81;38;3249001
2815509;2026-03-06 06:00:01.266;131109;81;38;3249001
2815125;2026-03-06 06:00:00.893;131108;81;39;3249001
2815477;2026-03-06 05:55:01.056;131109;81;39;3248996
2815861;2026-03-06 05:55:01.056;131109;81;39;3248996
2815094;2026-03-06 05:55:00.796;131108;81;38;3248996
2815829;2026-03-06 05:50:01.150;131109;81;38;3248991
2815445;2026-03-06 05:50:01.150;131109;81;38;3248991
2815063;2026-03-06 05:50:00.906;131108;81;38;3248991
2815413;2026-03-06 05:45:00.923;131109;81;38;3248986
2815797;2026-03-06 05:45:00.923;131109;81;38;3248986
2815032;2026-03-06 05:45:00.670;131108;81;39;3248986
2815747;2026-03-06 05:40:01.046;131109;81;38;3248981
2815363;2026-03-06 05:40:01.046;131109;81;38;3248981
2814991;2026-03-06 05:40:00.783;131108;81;39;3248981
2815349;2026-03-06 05:35:01.113;131109;81;38;3248976
2815733;2026-03-06 05:35:01.113;131109;81;38;3248976
2814970;2026-03-06 05:35:00.696;131108;81;38;3248976
2815701;2026-03-06 05:30:00.930;131109;81;39;3248971
2815317;2026-03-06 05:30:00.930;131109;81;39;3248971
2814939;2026-03-06 05:30:00.693;131108;81;39;3248971
2815285;2026-03-06 05:25:00.963;131109;81;38;3248966
2815669;2026-03-06 05:25:00.963;131109;81;38;3248966
2814908;2026-03-06 05:25:00.703;131108;81;38;3248966
2815637;2026-03-06 05:20:01.196;131109;81;39;3248961
2815253;2026-03-06 05:20:01.196;131109;81;39;3248961
2814877;2026-03-06 05:20:00.943;131108;81;38;3248961
2815221;2026-03-06 05:15:00.966;131109;81;38;3248956
2815605;2026-03-06 05:15:00.966;131109;81;38;3248956
2814846;2026-03-06 05:15:00.696;131108;81;39;3248956
2815573;2026-03-06 05:10:00.983;131109;81;38;3248951
2815189;2026-03-06 05:10:00.983;131109;81;38;3248951
2814815;2026-03-06 05:10:00.743;131108;81;38;3248951
2815157;2026-03-06 05:05:01.270;131109;81;39;3248946
2815541;2026-03-06 05:05:01.270;131109;81;39;3248946
2814784;2026-03-06 05:05:00.796;131108;81;38;3248946
2814753;2026-03-06 05:00:01.140;131109;81;38;3248941
2814344;2026-03-06 05:00:01.140;131109;81;38;3248941
2813960;2026-03-06 05:00:00.896;131108;81;39;3248941
2814312;2026-03-06 04:55:01.013;131109;81;38;3248936
2814696;2026-03-06 04:55:01.013;131109;81;38;3248936
2813929;2026-03-06 04:55:00.773;131108;81;38;3248936
2814664;2026-03-06 04:50:01.123;131109;81;38;3248931
2814280;2026-03-06 04:50:01.123;131109;81;38;3248931
2813898;2026-03-06 04:50:00.873;131108;81;38;3248931
2814248;2026-03-06 04:45:00.933;131109;81;37;3248926
2814632;2026-03-06 04:45:00.933;131109;81;37;3248926
2813867;2026-03-06 04:45:00.686;131108;81;39;3248926
2814600;2026-03-06 04:40:01.183;131109;81;38;3248921
2814198;2026-03-06 04:40:01.183;131109;81;38;3248921
2813826;2026-03-06 04:40:00.903;131108;81;38;3248921
2814184;2026-03-06 04:35:00.923;131109;81;37;3248916
2814568;2026-03-06 04:35:00.923;131109;81;37;3248916
2813805;2026-03-06 04:35:00.663;131108;81;38;3248916
2814536;2026-03-06 04:30:01.036;131109;81;39;3248911
2814152;2026-03-06 04:30:01.036;131109;81;39;3248911
2813774;2026-03-06 04:30:00.796;131108;81;38;3248911
2814120;2026-03-06 04:25:01.090;131109;81;37;3248906
2814504;2026-03-06 04:25:01.090;131109;81;37;3248906
2813743;2026-03-06 04:25:00.793;131108;81;38;3248906
2814472;2026-03-06 04:20:01.050;131109;81;40;3248901
2814088;2026-03-06 04:20:01.050;131109;81;40;3248901
2813712;2026-03-06 04:20:00.726;131108;81;39;3248901
2814056;2026-03-06 04:15:01.386;131109;81;38;3248896
2814440;2026-03-06 04:15:01.386;131109;81;38;3248896
2813681;2026-03-06 04:15:00.653;131108;81;38;3248896
2814024;2026-03-06 04:10:01.153;131109;81;38;3248891
2814408;2026-03-06 04:10:01.153;131109;81;38;3248891
2813650;2026-03-06 04:10:00.866;131108;81;38;3248891
2813992;2026-03-06 04:05:01.163;131109;81;38;3248886
2814376;2026-03-06 04:05:01.163;131109;81;38;3248886
2813619;2026-03-06 04:05:00.920;131108;81;38;3248886
2813588;2026-03-06 04:00:00.926;131109;81;38;3248881
2813179;2026-03-06 04:00:00.926;131109;81;38;3248881
2812795;2026-03-06 04:00:00.680;131108;81;39;3248881
2813147;2026-03-06 03:55:01.116;131109;81;40;3248876
2813531;2026-03-06 03:55:01.116;131109;81;40;3248876
2812764;2026-03-06 03:55:00.860;131108;81;38;3248876
2813499;2026-03-06 03:50:01.090;131109;81;38;3248871
2813115;2026-03-06 03:50:01.090;131109;81;38;3248871
2812733;2026-03-06 03:50:00.833;131108;81;38;3248871
2813083;2026-03-06 03:45:00.903;131109;81;39;3248866
2813467;2026-03-06 03:45:00.903;131109;81;39;3248866
2812702;2026-03-06 03:45:00.656;131108;81;39;3248866
2813417;2026-03-06 03:40:01.053;131109;81;38;3248861
2813033;2026-03-06 03:40:01.053;131109;81;38;3248861
2812661;2026-03-06 03:40:00.810;131108;81;38;3248861
2813019;2026-03-06 03:35:01.040;131109;81;38;3248856
2813403;2026-03-06 03:35:01.040;131109;81;38;3248856
2812640;2026-03-06 03:35:00.793;131108;81;38;3248856
2812987;2026-03-06 03:30:01.116;131109;81;39;3248851
2813371;2026-03-06 03:30:01.116;131109;81;39;3248851
2812609;2026-03-06 03:30:00.880;131108;81;39;3248851
2812955;2026-03-06 03:25:01.063;131109;81;37;3248846
2813339;2026-03-06 03:25:01.063;131109;81;37;3248846
2812578;2026-03-06 03:25:00.830;131108;81;38;3248846
2812923;2026-03-06 03:20:01.463;131109;81;39;3248841
2813307;2026-03-06 03:20:01.463;131109;81;39;3248841
2812547;2026-03-06 03:20:00.826;131108;81;38;3248841
2812891;2026-03-06 03:15:01.046;131109;81;38;3248836
2813275;2026-03-06 03:15:01.046;131109;81;38;3248836
2812516;2026-03-06 03:15:00.786;131108;81;38;3248836
2812859;2026-03-06 03:10:01.316;131109;81;38;3248831
2813243;2026-03-06 03:10:01.316;131109;81;38;3248831
2812485;2026-03-06 03:10:00.986;131108;81;39;3248831
2812827;2026-03-06 03:05:00.916;131109;81;38;3248826
2813211;2026-03-06 03:05:00.916;131109;81;38;3248826
2812454;2026-03-06 03:05:00.683;131108;81;39;3248826
2812423;2026-03-06 03:00:01.116;131109;81;38;3248821
2812014;2026-03-06 03:00:01.116;131109;81;38;3248821
2811630;2026-03-06 03:00:00.856;131108;81;36;3248821
2811982;2026-03-06 02:55:01.103;131109;81;37;3248816
2812366;2026-03-06 02:55:01.103;131109;81;37;3248816
2811599;2026-03-06 02:55:00.850;131108;81;34;3248816
2811950;2026-03-06 02:50:01.130;131109;81;38;3248811
2812334;2026-03-06 02:50:01.130;131109;81;38;3248811
2811568;2026-03-06 02:50:00.876;131108;81;37;3248811
2811918;2026-03-06 02:45:01.076;131109;81;38;3248806
2812302;2026-03-06 02:45:01.076;131109;81;38;3248806
2811537;2026-03-06 02:45:00.830;131108;81;38;3248806
2811868;2026-03-06 02:40:01.083;131109;81;38;3248801
2812270;2026-03-06 02:40:01.083;131109;81;38;3248801
2811496;2026-03-06 02:40:00.730;131108;81;40;3248801
2811854;2026-03-06 02:35:01.046;131109;81;38;3248796
2812238;2026-03-06 02:35:01.046;131109;81;38;3248796
2811475;2026-03-06 02:35:00.783;131108;81;38;3248796
2811822;2026-03-06 02:30:01.076;131109;81;40;3248791
2812206;2026-03-06 02:30:01.076;131109;81;40;3248791
2811444;2026-03-06 02:30:00.810;131108;81;38;3248791
2811790;2026-03-06 02:25:01.303;131109;81;37;3248786
2812174;2026-03-06 02:25:01.303;131109;81;37;3248786
2811413;2026-03-06 02:25:00.726;131108;81;38;3248786
2811758;2026-03-06 02:20:01.060;131109;81;38;3248781
2812142;2026-03-06 02:20:01.060;131109;81;38;3248781
2811382;2026-03-06 02:20:00.816;131108;81;38;3248781
2811726;2026-03-06 02:15:01.113;131109;81;39;3248776
2812110;2026-03-06 02:15:01.113;131109;81;39;3248776
2811351;2026-03-06 02:15:00.843;131108;81;39;3248776
2811694;2026-03-06 02:10:01.190;131109;81;37;3248771
2812078;2026-03-06 02:10:01.190;131109;81;37;3248771
2811320;2026-03-06 02:10:00.913;131108;81;39;3248771
2811662;2026-03-06 02:05:01.126;131109;81;38;3248766
2812046;2026-03-06 02:05:01.126;131109;81;38;3248766
2811289;2026-03-06 02:05:00.866;131108;81;36;3248766
2811258;2026-03-06 02:00:01.036;131109;81;38;3248761
2810849;2026-03-06 02:00:01.036;131109;81;38;3248761
2810465;2026-03-06 02:00:00.780;131108;81;35;3248761
2810817;2026-03-06 01:55:01.060;131109;81;37;3248756
2811201;2026-03-06 01:55:01.060;131109;81;37;3248756
2810434;2026-03-06 01:55:00.820;131108;81;39;3248756
2810785;2026-03-06 01:50:03.126;131109;81;38;3248751
2811169;2026-03-06 01:50:03.126;131109;81;38;3248751
2810403;2026-03-06 01:50:02.866;131108;81;37;3248751
2810753;2026-03-06 01:45:01.193;131109;81;38;3248746
2811137;2026-03-06 01:45:01.193;131109;81;38;3248746
2810372;2026-03-06 01:45:00.933;131108;81;38;3248746
2810703;2026-03-06 01:40:05.233;131109;81;38;3248741
2811087;2026-03-06 01:40:05.233;131109;81;38;3248741
2810331;2026-03-06 01:40:04.010;131108;81;39;3248741
2810689;2026-03-06 01:35:01.130;131109;81;38;3248736
2811073;2026-03-06 01:35:01.130;131109;81;38;3248736
2810310;2026-03-06 01:35:00.836;131108;81;36;3248736
2810657;2026-03-06 01:30:01.086;131109;81;39;3248731
2811041;2026-03-06 01:30:01.086;131109;81;39;3248731
2810279;2026-03-06 01:30:00.750;131108;81;37;3248731
2810625;2026-03-06 01:25:01.080;131109;81;37;3248726
2811009;2026-03-06 01:25:01.080;131109;81;37;3248726
2810248;2026-03-06 01:25:00.823;131108;81;36;3248726
2810593;2026-03-06 01:20:01.100;131109;81;37;3248721
2810977;2026-03-06 01:20:01.100;131109;81;37;3248721
2810217;2026-03-06 01:20:00.836;131108;81;35;3248721
2810561;2026-03-06 01:15:01.030;131109;81;38;3248716
2810945;2026-03-06 01:15:01.030;131109;81;38;3248716
2810186;2026-03-06 01:15:00.763;131108;81;34;3248716
2810913;2026-03-06 01:10:01.113;131109;81;38;3248711
2810529;2026-03-06 01:10:01.113;131109;81;38;3248711
2810155;2026-03-06 01:10:00.856;131108;81;37;3248711
2810497;2026-03-06 01:05:00.876;131109;81;37;3248706
2810881;2026-03-06 01:05:00.876;131109;81;37;3248706
2810124;2026-03-06 01:05:00.643;131108;81;36;3248706
2810093;2026-03-06 01:00:01.170;131109;81;38;3248701
2809684;2026-03-06 01:00:01.170;131109;81;38;3248701
2809300;2026-03-06 01:00:00.920;131108;81;38;3248701
2809652;2026-03-06 00:55:00.970;131109;81;39;3248696
2810036;2026-03-06 00:55:00.970;131109;81;39;3248696
2809269;2026-03-06 00:55:00.710;131108;81;38;3248696
2809620;2026-03-06 00:50:01.153;131109;81;38;3248691
2810004;2026-03-06 00:50:01.153;131109;81;38;3248691
2809238;2026-03-06 00:50:00.913;131108;81;38;3248691
2809588;2026-03-06 00:45:01.013;131109;81;35;3248686
2809972;2026-03-06 00:45:01.013;131109;81;35;3248686
2809207;2026-03-06 00:45:00.756;131108;81;38;3248686
2809538;2026-03-06 00:40:01.290;131109;81;37;3248681
2809922;2026-03-06 00:40:01.290;131109;81;37;3248681
2809166;2026-03-06 00:40:00.673;131108;81;38;3248681
2809524;2026-03-06 00:35:01.060;131109;81;37;3248676
2809908;2026-03-06 00:35:01.060;131109;81;37;3248676
2809145;2026-03-06 00:35:00.806;131108;81;38;3248676
2809876;2026-03-06 00:30:01.183;131109;81;35;3248671
2809492;2026-03-06 00:30:01.183;131109;81;35;3248671
2809114;2026-03-06 00:30:00.933;131108;81;38;3248671
2809460;2026-03-06 00:25:00.953;131109;81;34;3248666
2809844;2026-03-06 00:25:00.953;131109;81;34;3248666
2809083;2026-03-06 00:25:00.686;131108;81;39;3248666
2809812;2026-03-06 00:20:01.160;131109;81;37;3248661
2809428;2026-03-06 00:20:01.160;131109;81;37;3248661
2809052;2026-03-06 00:20:00.900;131108;81;39;3248661
2809396;2026-03-06 00:15:00.943;131109;81;36;3248656
2809780;2026-03-06 00:15:00.943;131109;81;36;3248656
2809021;2026-03-06 00:15:00.680;131108;81;38;3248656
2809364;2026-03-06 00:10:01.336;131109;81;0;3248651
2809748;2026-03-06 00:10:01.336;131109;81;0;3248651
2808990;2026-03-06 00:10:00.973;131108;81;38;3248651
2809332;2026-03-06 00:05:01.563;131109;81;36;3248646
2809716;2026-03-06 00:05:01.563;131109;81;36;3248646
2808959;2026-03-06 00:05:01.320;131108;81;38;3248646
2808928;2026-03-06 00:00:01.166;131109;81;37;3248641
2808519;2026-03-06 00:00:01.166;131109;81;37;3248641
2808135;2026-03-06 00:00:00.920;131108;81;38;3248641
2808487;2026-03-05 23:55:01.060;131109;81;37;3248636
2808871;2026-03-05 23:55:01.060;131109;81;37;3248636
2808104;2026-03-05 23:55:00.816;131108;81;38;3248636
2808839;2026-03-05 23:50:00.990;131109;81;38;3248631
2808455;2026-03-05 23:50:00.990;131109;81;38;3248631
2808073;2026-03-05 23:50:00.763;131108;81;39;3248631
2808423;2026-03-05 23:45:01.056;131109;81;38;3248626
2808807;2026-03-05 23:45:01.056;131109;81;38;3248626
2808042;2026-03-05 23:45:00.810;131108;81;37;3248626
2808757;2026-03-05 23:40:01.160;131109;81;39;3248621
2808373;2026-03-05 23:40:01.160;131109;81;39;3248621
2808001;2026-03-05 23:40:00.926;131108;81;36;3248621
2808359;2026-03-05 23:35:00.946;131109;81;38;3248616
2808743;2026-03-05 23:35:00.946;131109;81;38;3248616
2807980;2026-03-05 23:35:00.696;131108;81;38;3248616
2808327;2026-03-05 23:30:00.960;131109;81;39;3248611
2808711;2026-03-05 23:30:00.960;131109;81;39;3248611
2807949;2026-03-05 23:30:00.723;131108;81;38;3248611
2808295;2026-03-05 23:25:01.016;131109;81;38;3248606
2808679;2026-03-05 23:25:01.016;131109;81;38;3248606
2807918;2026-03-05 23:25:00.770;131108;81;38;3248606
2808263;2026-03-05 23:20:01.156;131109;81;39;3248601
2808647;2026-03-05 23:20:01.156;131109;81;39;3248601
2807887;2026-03-05 23:20:00.856;131108;81;38;3248601
2808231;2026-03-05 23:15:01.093;131109;81;38;3248596
2808615;2026-03-05 23:15:01.093;131109;81;38;3248596
2807856;2026-03-05 23:15:00.846;131108;81;39;3248596
2808583;2026-03-05 23:10:01.056;131109;81;38;3248591
2808199;2026-03-05 23:10:01.056;131109;81;38;3248591
2807825;2026-03-05 23:10:00.826;131108;81;38;3248591
2808167;2026-03-05 23:05:01.056;131109;81;39;3248586
2808551;2026-03-05 23:05:01.056;131109;81;39;3248586
2807794;2026-03-05 23:05:00.803;131108;81;38;3248586
2807763;2026-03-05 23:00:01.003;131109;81;37;3248581
2807354;2026-03-05 23:00:01.003;131109;81;37;3248581
2806970;2026-03-05 23:00:00.766;131108;81;39;3248581
2807322;2026-03-05 22:55:00.983;131109;81;37;3248576
2807706;2026-03-05 22:55:00.983;131109;81;37;3248576
2806939;2026-03-05 22:55:00.746;131108;81;39;3248576
2807290;2026-03-05 22:50:00.880;131109;81;38;3248571
2807674;2026-03-05 22:50:00.880;131109;81;38;3248571
2806908;2026-03-05 22:50:00.643;131108;81;36;3248571
2807258;2026-03-05 22:45:01.173;131109;81;39;3248566
2807642;2026-03-05 22:45:01.173;131109;81;39;3248566
2806877;2026-03-05 22:45:00.920;131108;81;38;3248566
2807208;2026-03-05 22:40:00.956;131109;81;37;3248561
2807592;2026-03-05 22:40:00.956;131109;81;37;3248561
2806846;2026-03-05 22:40:00.723;131108;81;38;3248561
2807194;2026-03-05 22:35:00.916;131109;81;37;3248556
2807578;2026-03-05 22:35:00.916;131109;81;37;3248556
2806815;2026-03-05 22:35:00.660;131108;81;38;3248556
2807546;2026-03-05 22:30:00.936;131109;81;38;3248551
2807162;2026-03-05 22:30:00.936;131109;81;38;3248551
2806784;2026-03-05 22:30:00.650;131108;81;38;3248551
2807130;2026-03-05 22:25:01.526;131109;81;39;3248546
2807514;2026-03-05 22:25:01.526;131109;81;39;3248546
2806753;2026-03-05 22:25:00.793;131108;81;38;3248546
2807482;2026-03-05 22:20:00.890;131109;81;37;3248541
2807098;2026-03-05 22:20:00.890;131109;81;37;3248541
2806722;2026-03-05 22:20:00.653;131108;81;38;3248541
2807066;2026-03-05 22:15:01.160;131109;81;38;3248536
2807450;2026-03-05 22:15:01.160;131109;81;38;3248536
2806691;2026-03-05 22:15:00.900;131108;81;39;3248536
2807418;2026-03-05 22:10:00.893;131109;81;38;3248531
2807034;2026-03-05 22:10:00.893;131109;81;38;3248531
2806660;2026-03-05 22:10:00.653;131108;81;38;3248531
2807002;2026-03-05 22:05:00.893;131109;81;37;3248526
2807386;2026-03-05 22:05:00.893;131109;81;37;3248526
2806629;2026-03-05 22:05:00.646;131108;81;39;3248526
2806598;2026-03-05 22:00:00.890;131109;81;38;3248521
2806189;2026-03-05 22:00:00.890;131109;81;38;3248521
2805805;2026-03-05 22:00:00.643;131108;81;39;3248521
2806157;2026-03-05 21:55:00.833;131109;81;38;3248516
2806541;2026-03-05 21:55:00.833;131109;81;38;3248516
2805774;2026-03-05 21:55:00.596;131108;81;38;3248516
2806509;2026-03-05 21:50:01.093;131109;81;39;3248511
2806125;2026-03-05 21:50:01.093;131109;81;39;3248511
2805743;2026-03-05 21:50:00.866;131108;81;38;3248511
2806093;2026-03-05 21:45:01.083;131109;81;38;3248506
2806477;2026-03-05 21:45:01.083;131109;81;38;3248506
2805712;2026-03-05 21:45:00.843;131108;81;38;3248506
2806427;2026-03-05 21:40:01.076;131109;81;39;3248501
2806043;2026-03-05 21:40:01.076;131109;81;39;3248501
2805671;2026-03-05 21:40:00.836;131108;81;38;3248501
2806029;2026-03-05 21:35:01.000;131109;81;38;3248496
2806413;2026-03-05 21:35:01.000;131109;81;38;3248496
2805650;2026-03-05 21:35:00.756;131108;81;38;3248496
2806381;2026-03-05 21:30:00.983;131109;81;38;3248491
2805997;2026-03-05 21:30:00.983;131109;81;38;3248491
2805619;2026-03-05 21:30:00.736;131108;81;39;3248491
2805965;2026-03-05 21:25:00.956;131109;81;39;3248486
2806349;2026-03-05 21:25:00.956;131109;81;39;3248486
2805588;2026-03-05 21:25:00.716;131108;81;39;3248486
2806317;2026-03-05 21:20:00.886;131109;81;38;3248481
2805933;2026-03-05 21:20:00.886;131109;81;38;3248481
2805557;2026-03-05 21:20:00.640;131108;81;39;3248481
2805901;2026-03-05 21:15:01.156;131109;81;39;3248476
2806285;2026-03-05 21:15:01.156;131109;81;39;3248476
2805526;2026-03-05 21:15:00.896;131108;81;39;3248476
2806253;2026-03-05 21:10:01.026;131109;81;38;3248471
2805869;2026-03-05 21:10:01.026;131109;81;38;3248471
2805495;2026-03-05 21:10:00.790;131108;81;39;3248471
2805837;2026-03-05 21:05:01.213;131109;81;38;3248466
2806221;2026-03-05 21:05:01.213;131109;81;38;3248466
2805464;2026-03-05 21:05:00.803;131108;81;39;3248466
2805433;2026-03-05 21:00:01.206;131109;81;39;3248461
2805024;2026-03-05 21:00:01.206;131109;81;39;3248461
2804640;2026-03-05 21:00:00.956;131108;81;39;3248461
2804992;2026-03-05 20:55:00.956;131109;81;37;3248456
2805376;2026-03-05 20:55:00.956;131109;81;37;3248456
2804609;2026-03-05 20:55:00.683;131108;81;38;3248456
2805344;2026-03-05 20:50:01.033;131109;81;37;3248451
2804960;2026-03-05 20:50:01.033;131109;81;37;3248451
2804578;2026-03-05 20:50:00.783;131108;81;39;3248451
2804928;2026-03-05 20:45:00.910;131109;81;38;3248446
2805312;2026-03-05 20:45:00.910;131109;81;38;3248446
2804547;2026-03-05 20:45:00.670;131108;81;38;3248446
2805262;2026-03-05 20:40:01.066;131109;81;38;3248441
2804878;2026-03-05 20:40:01.066;131109;81;38;3248441
2804506;2026-03-05 20:40:00.816;131108;81;39;3248441
2804864;2026-03-05 20:35:01.043;131109;81;38;3248436
2805248;2026-03-05 20:35:01.043;131109;81;38;3248436
2804485;2026-03-05 20:35:00.793;131108;81;38;3248436
2805216;2026-03-05 20:30:00.926;131109;81;38;3248431
2804832;2026-03-05 20:30:00.926;131109;81;38;3248431
2804454;2026-03-05 20:30:00.683;131108;81;39;3248431
2804800;2026-03-05 20:25:01.180;131109;81;38;3248426
2805184;2026-03-05 20:25:01.180;131109;81;38;3248426
2804423;2026-03-05 20:25:00.933;131108;81;40;3248426
2805152;2026-03-05 20:20:00.980;131109;81;38;3248421
2804768;2026-03-05 20:20:00.980;131109;81;38;3248421
2804392;2026-03-05 20:20:00.730;131108;81;40;3248421
2804736;2026-03-05 20:15:02.633;131109;81;38;3248416
2805120;2026-03-05 20:15:02.633;131109;81;38;3248416
2804361;2026-03-05 20:15:01.813;131108;81;40;3248416
2804704;2026-03-05 20:10:02.570;131109;81;38;3248411
2805088;2026-03-05 20:10:02.570;131109;81;38;3248411
2804330;2026-03-05 20:10:01.996;131108;81;39;3248411
2804672;2026-03-05 20:05:04.033;131109;81;38;3248406
2805056;2026-03-05 20:05:04.033;131109;81;38;3248406
2804299;2026-03-05 20:05:03.263;131108;81;40;3248406
2804268;2026-03-05 20:00:01.426;131109;81;38;3248401
2803859;2026-03-05 20:00:01.426;131109;81;38;3248401
2803475;2026-03-05 20:00:01.056;131108;81;40;3248401
2803827;2026-03-05 19:55:01.220;131109;81;38;3248396
2804211;2026-03-05 19:55:01.220;131109;81;38;3248396
2803444;2026-03-05 19:55:00.936;131108;81;39;3248396
2804179;2026-03-05 19:50:01.060;131109;81;38;3248391
2803795;2026-03-05 19:50:01.060;131109;81;38;3248391
2803413;2026-03-05 19:50:00.820;131108;81;38;3248391
2803763;2026-03-05 19:45:01.113;131109;81;38;3248386
2804147;2026-03-05 19:45:01.113;131109;81;38;3248386
2803382;2026-03-05 19:45:00.763;131108;81;40;3248386
2804097;2026-03-05 19:40:00.996;131109;81;38;3248381
2803713;2026-03-05 19:40:00.996;131109;81;38;3248381
2803341;2026-03-05 19:40:00.756;131108;81;40;3248381
2803699;2026-03-05 19:35:00.886;131109;81;38;3248376
2804083;2026-03-05 19:35:00.886;131109;81;38;3248376
2803320;2026-03-05 19:35:00.653;131108;81;40;3248376
2803667;2026-03-05 19:30:01.140;131109;81;38;3248371
2804051;2026-03-05 19:30:01.140;131109;81;38;3248371
2803289;2026-03-05 19:30:00.903;131108;81;39;3248371
2803635;2026-03-05 19:25:00.903;131109;81;38;3248366
2804019;2026-03-05 19:25:00.903;131109;81;38;3248366
2803258;2026-03-05 19:25:00.660;131108;81;40;3248366
2803603;2026-03-05 19:20:00.990;131109;81;39;3248361
2803987;2026-03-05 19:20:00.990;131109;81;39;3248361
2803227;2026-03-05 19:20:00.726;131108;81;40;3248361
2803571;2026-03-05 19:15:01.070;131109;81;39;3248356
2803955;2026-03-05 19:15:01.070;131109;81;39;3248356
2803196;2026-03-05 19:15:00.820;131108;81;39;3248356
2803539;2026-03-05 19:10:01.036;131109;81;39;3248351
2803923;2026-03-05 19:10:01.036;131109;81;39;3248351
2803165;2026-03-05 19:10:00.770;131108;81;39;3248351
2803507;2026-03-05 19:05:01.076;131109;81;39;3248346
2803891;2026-03-05 19:05:01.076;131109;81;39;3248346
2803134;2026-03-05 19:05:00.820;131108;81;38;3248346
2803103;2026-03-05 19:00:01.016;131109;81;39;3248341
2802694;2026-03-05 19:00:01.016;131109;81;39;3248341
2802310;2026-03-05 19:00:00.766;131108;81;40;3248341
2802662;2026-03-05 18:55:00.963;131109;81;39;3248336
2803046;2026-03-05 18:55:00.963;131109;81;39;3248336
2802279;2026-03-05 18:55:00.716;131108;81;40;3248336
2802630;2026-03-05 18:50:01.066;131109;81;37;3248331
2803014;2026-03-05 18:50:01.066;131109;81;37;3248331
2802248;2026-03-05 18:50:00.830;131108;81;39;3248331
2802598;2026-03-05 18:45:01.026;131109;81;38;3248326
2802982;2026-03-05 18:45:01.026;131109;81;38;3248326
2802217;2026-03-05 18:45:00.733;131108;81;38;3248326
2802548;2026-03-05 18:40:01.166;131109;81;38;3248321
2802932;2026-03-05 18:40:01.166;131109;81;38;3248321
2802176;2026-03-05 18:40:00.933;131108;81;40;3248321
2802534;2026-03-05 18:35:01.066;131109;81;38;3248316
2802918;2026-03-05 18:35:01.066;131109;81;38;3248316
2802155;2026-03-05 18:35:00.826;131108;81;40;3248316
2802502;2026-03-05 18:30:01.003;131109;81;39;3248311
2802886;2026-03-05 18:30:01.003;131109;81;39;3248311
2802124;2026-03-05 18:30:00.760;131108;81;40;3248311
2802470;2026-03-05 18:25:01.090;131109;81;39;3248306
2802854;2026-03-05 18:25:01.090;131109;81;39;3248306
2802093;2026-03-05 18:25:00.853;131108;81;39;3248306
2802438;2026-03-05 18:20:00.886;131109;81;39;3248301
2802822;2026-03-05 18:20:00.886;131109;81;39;3248301
2802062;2026-03-05 18:20:00.646;131108;81;40;3248301
2802406;2026-03-05 18:15:01.110;131109;81;39;3248296
2802790;2026-03-05 18:15:01.110;131109;81;39;3248296
2802031;2026-03-05 18:15:00.856;131108;81;39;3248296
2802374;2026-03-05 18:10:01.173;131109;81;39;3248291
2802758;2026-03-05 18:10:01.173;131109;81;39;3248291
2802000;2026-03-05 18:10:00.920;131108;81;40;3248291
2802342;2026-03-05 18:05:01.113;131109;81;39;3248286
